ID,직종,세부직종,직무태그,근무경력,근무형태,근무지역,출신대학,대학전공,어학시험,자격증,대학성적
SID559230,영업·판매·TM,해외영업,,5년 10개월,,"해외,서울,부산",서울여자대학교,경제학,기타,有,70.0
SID559257,경영·기획·회계·사무,사무·총무·법무,,0개월,,"서울,,",동덕여자대학교,경영학과,,無,60.0
SID559313,전문·교육·자격,금융·증권·투자,,2년 11개월,,"서울,서울,서울",성균관대학교,법학,,有,60.0
SID559324,재료·화학·섬유·의복,금속·금형·요업·재료·열처리,,0개월,정규직,"경기,충남,경남",서울신학대학교,신소재,,有,80.0
SID559393,전문·교육·자격,교육·교사·교수·강사,,0개월,,"서울,경기,해외",성균관대학교,영어영문학,,無,80.0
SID559511,경영·기획·회계·사무,비서·인포메이션·수행·안내,"비서,수행비서,임원비서,전산기획,전산직,전산,전산편집,전산입력,홈페이지관리,OA",1년 1개월,정규직,"서울,서울,경기",수원대학교,정보통신,,有,70.0
SID559579,재료·화학·섬유·의복,섬유·의복,"패션디자인 , 영업MD",2년 5개월,,"서울,서울,서울",수원대학교,패션디자인,,無,
SID559595,건설·기계·전기·전자,전기·전자·제어,,0개월,,"서울,인천,경기",세종대학교,정보통신공학,,無,80.0
SID559699,건설·기계·전기·전자,전기·전자·제어,"C,C++,장비제어,linux,C,IT기술지원,전산직,제어,VisualBasic,VISUALC++",8개월,정규직,"인천,서울,경기",선문대학교,컴퓨터정보,TOEIC,有,80.0
SID559795,건설·기계·전기·전자,전기·전자·제어,"디스플레이,반도체,회로설계",13년 9개월,정규직,"서울,경북,경남",동아대학교,전자공학, ,無,60.0
SID559812,경영·기획·회계·사무,무역·수출입·운송사무,,0개월,,"서울,경기,",동덕여자대학교,식품영양학과,TOEIC,有,60.0
SID559988,기타 직종,운전·운송·택배·배송,"승용기자,경호원,기타직",5년 1개월,정규직,"서울,서울,기타",목포대학교,체육학과,,無,80.0
SID560031,건설·기계·전기·전자,전기·전자·제어,,0개월,,"경기,서울,대전",한밭대학교,제어 계측,,無,70.0
SID560098,IT·게임,웹프로그래머,"AJAX,EJB,Java,jsp,SCJP,xml,ROSE,ABAP,SAP,Struts",7년 5개월,"정규직, 계약직, 해외취업, 파견직, ","서울,미국,일본",세종대학교,물리학,TOEIC,有,
SID560099,전문·교육·자격,사회복지·종교,,2년 11개월,,"서울,전북,",전주대학교,사회복지,,無,70.0
SID560141,경영·기획·회계·사무,사무·총무·법무,,2년 11개월,,"서울,서울,서울",서원대학교,영어영문학과,,無,70.0
SID560158,경영·기획·회계·사무,구매·자재사무,,13년 1개월,,"서울,경기,서울",상지대학교,경영학과,,無,80.0
SID560364,영업·판매·TM,기술영업,,5년 2개월,정규직,"서울,경기,전국",성균관대학교,금속재료,TOEIC,無,70.0
SID560428,영업·판매·TM,해외영업,,6년 4개월,,"서울,,",성균관대학교,섬유공학,TOEIC,有,70.0
SID560500,영업·판매·TM,영업·영업기획,,0개월,,"경기,서울,경기",경기대학교,경영학,,無,70.0
SID560524,IT·게임,"응용프로그래머(Unix,Linux,Java)",,11년 11개월,,"서울,경기,기타",인천대학교,수학,,無,60.0
SID560549,기술·과학·산업,연구개발·R&D,"Android,Framework,System,Linux,ARM,Assembly,STM32,R&D,기술개발,연구,VISUALC++,C,JAVA,Embedded,VC,CDMA,전산직,linux,시스템프로그래머,임베디드",12년 0개월,정규직,"서울,싱가포르,경기",세종대학교,전산,,有,60.0
SID560588,경영·기획·회계·사무,경영·기획·전략,,4년 0개월,,"서울,,",서울여자대학교,의류학,TOEIC,有,80.0
SID560695,경영·기획·회계·사무,구매·자재사무,,2년 11개월,,"충남,충남,충남",호원대학교,법행정,,無,60.0
SID560737,경영·기획·회계·사무,물류·유통관리,,2년 11개월,,"충북,충북,충북",서원대학교,가족환경(가정관리),,無,70.0
SID560802,경영·기획·회계·사무,인사·노무·교육·인재개발,"전산기획,전산,전산입력,전산직,문서작성,전산편집,파워포인트,홈페이지관리,엑셀,인사관리,물류,운송,유통",6년 0개월,정규직,"서울,경기,경기",세명대학교,컴퓨터수리정보학과,,有,60.0
SID560837,경영·기획·회계·사무,비서·인포메이션·수행·안내,,3년 4개월,,"서울,경기,",동덕여자대학교,국제경영학과,TOEIC,有,80.0
SID560869,IT·게임,웹마스터,"SM,ERP,데이터베이스,시스템운영,시스템설계,시스템분석,시스템설계,시스템분석,전산기획,전산직,IT컨설팅",4년 1개월,정규직,"서울,경기,",한세대학교,컴퓨터정보통신공학부,,有,80.0
SID560889,경영·기획·회계·사무,사무·총무·법무,,0개월,,"경기,전남,광주",목포대학교,식품영양,,無,80.0
SID560902,경영·기획·회계·사무,비서·인포메이션·수행·안내,,1년 5개월,,"서울,서울,서울",동덕여자대학교,응용화학과,,無,70.0
SID560932,영업·판매·TM,해외영업,"해외영업,무역,영어,스페인어",0개월,정규직,"서울,해외,기타",성균관대학교,철학,TOEIC,有,70.0
SID560996,경영·기획·회계·사무,구매·자재사무,,2년 0개월,,"서울,경기,인천",수원대학교,국어국문,,無,80.0
SID561064,영업·판매·TM,기술영업,,5년 1개월,,"서울,서울,경기",호원대학교,전기공학과,,無,70.0
SID561163,영업·판매·TM,텔레마케팅(인/아웃바운드TM),,5년 1개월,,"서울,인천,광주",광주대학교,관광학,,無,70.0
SID561209,경영·기획·회계·사무,무역·수출입·운송사무,,8년 2개월,,"서울,경기,인천",인천대학교,일어일문,JLPT,有,70.0
SID561385,영업·판매·TM,영업·영업기획,"일본어영업능력탁월한참일꾼,국내영업",8년 0개월,정규직,"서울,경기,일본",세종대학교,일어일문학,JPT,有,70.0
SID561415,경영·기획·회계·사무,무역·수출입·운송사무,,2년 11개월,,"서울,중국,대전",한밭대학교,중국어,,無,70.0
SID561433,영업·판매·TM,해외영업,,5년 1개월,,"서울,경기,해외",동아대학교,경영,,無,80.0
SID56144,경영·기획·회계·사무,경영·기획·전략,"약사 , 개발 , 개발기획 , OTC 기획, 마케팅 ,",0개월,,"서울,서울,경기",중앙대학교,약학,TOEIC,有,70.0
SID561483,영업·판매·TM,영업·영업기획,,2년 11개월,,"부산,경남,울산",신라대학교,경영학,,無,
SID561490,경영·기획·회계·사무,무역·수출입·운송사무,"무역사무,수출입,통관",9년 0개월,정규직,"서울,경기,",수원대학교,러시아학,TOEIC,有,
SID561523,영업·판매·TM,해외영업,,3년 3개월,,"서울,서울,경기",세종대학교,응용통계학과,JPT,有,60.0
SID561541,전문·교육·자격,금융·증권·투자,,6개월,,"서울,부산,",동의대학교,전산통계학,,有,80.0
SID561543,영업·판매·TM,해외영업,,1년 3개월,,"서울,경기,",동덕여자대학교,일본어학과,,無,70.0
SID561587,경영·기획·회계·사무,상담·고객지원,"수강생관리,교육상담,전문직",13년 0개월,정규직,"경기,서울,",중앙대학교,교육학,,無,
SID561668,경영·기획·회계·사무,인사·노무·교육·인재개발,"마케팅,사업기획,사업제휴,노무관리,인력관리",2년 2개월,정규직,"서울,경기,",제주대학교,"경영,관광경영",,無,80.0
SID561802,경영·기획·회계·사무,경리·회계,,5년 1개월,,"서울,서울,서울",협성대학교,세무회계,,無,
SID561983,영업·판매·TM,기술영업,"기술영업,기술지원,웹사이트구축영업",4년 6개월,"정규직, 계약직, 해외취업","충남,경기,서울",성균관대학교,기계공,TOEIC,無,50.0
SID562043,경영·기획·회계·사무,경리·회계,,2년 11개월,,"서울,서울,서울",상지대학교,회계학과,,無,70.0
SID56221,경영·기획·회계·사무,기타 경영·기획·회계·사무,,0개월,,"서울,전북,경기",동덕여자대학교,문헌정보,TOEIC,無,80.0
SID562240,경영·기획·회계·사무,경리·회계,,6년 10개월,,"서울,경기,대구",경주대학교,관광경영,,有,60.0
SID562260,전문·교육·자격,교육·교사·교수·강사,,2년 11개월,,"서울,경기,인천",중앙대학교,사회학,TOEIC,無,70.0
SID562362,영업·판매·TM,해외영업,,0개월,정규직,"경기,서울,서울",성균관대학교,텍스타일시스템공학,,無,70.0
SID562419,경영·기획·회계·사무,사무·총무·법무,일반사무,7년 8개월,정규직,"서울,서울,",제주대학교,독어독문,,有,80.0
SID562443,경영·기획·회계·사무,물류·유통관리,물류관리,3년 0개월,정규직,"부산,경남,서울",신라대학교,경영정보,,無,70.0
SID562463,경영·기획·회계·사무,인사·노무·교육·인재개발,,0개월,,"서울,경기,",서울여자대학교,중어중문,TOEIC,有,70.0
SID562484,경영·기획·회계·사무,경영·기획·전략,,10개월,,"서울,경기,충남",성균관대학교,섬유공학,TOEIC,無,80.0
SID562503,재료·화학·섬유·의복,섬유·의복,"상품기획,머천다이저,디스플레이",3년 1개월,정규직,"서울,서울,",서원대학교,의류직물학과,,有,70.0
SID562547,경영·기획·회계·사무,경리·회계,,9년 11개월,,"서울,경기,인천",상지대학교,회계학과,,無,80.0
SID562557,경영·기획·회계·사무,구매·자재사무,,0개월,,"서울,부산,전국",신라대학교,영어영문학,TOEIC,有,70.0
SID562747,IT·게임,서버·네트워크·보안,,0개월,,"서울,대전,충남",한밭대학교,컴퓨터공학,TOEIC,有,80.0
SID562762,경영·기획·회계·사무,경영·기획·전략,"경영기획,경영계획,사업계획,경영분석,MnA",0개월,정규직,"서울,경기,",중앙대학교,경영학,,無,80.0
SID562878,경영·기획·회계·사무,사무·총무·법무,"영업지원,HR,비서,임원비서",5년 3개월,"정규직, 계약직","서울,서울,서울",서울여자대학교,멀티미디어통신공학, ,有,
SID562935,영업·판매·TM,텔레마케팅(인/아웃바운드TM),,8년 8개월,,"서울,서울,경기",제주대학교,독어독문학과,,有,70.0
SID563137,전문·교육·자격,교육·교사·교수·강사,,0개월,,"서울,서울,서울",서울신학대학교,보육학과,,無,70.0
SID563211,전문·교육·자격,외국어·번역·통역,"일본어통번역,해외영업",9년 6개월,"정규직, 계약직, ","경기,경기,서울",한림대학교,정치외교학,JPT,有,70.0
SID563228,IT·게임,웹프로그래머,".NET,AJAX,asp,Java,jsp,EJB,SQL,VB.NET",9년 11개월,"정규직, 계약직","서울,경기,서울",세종대학교,응용통계학,,無,70.0
SID563289,경영·기획·회계·사무,경리·회계,,3년 11개월,,"서울,경기,",이화여자대학교,경영학,,無,
SID563378,통신·모바일,네트워크·LAN,,4년 2개월,,"서울,경기,",군산대학교,수학과,,無,70.0
SID563436,경영·기획·회계·사무,마케팅·마케팅기획,"관리,마케팅,거래처관리,영업기획,마케팅기획,매장관리",1년 6개월,정규직,"서울,경기,전국",협성대학교,유통경영학과, ,有,80.0
SID563520,전문·교육·자격,부동산·경매·감정평가,,0개월,,"서울,경기,경기",군산대학교,식품영양,,無,
SID563539,IT·게임,서버·네트워크·보안,,9년 11개월,,"대전,서울,경기",한밭대학교,전자공학과,,有,80.0
SID563713,경영·기획·회계·사무,물류·유통관리,,1년 0개월,,"서울,인천,경기",인천대학교,산업공학과,,有,60.0
SID563856,영업·판매·TM,영업·영업기획,,9년 11개월,,"서울,경기,",상지대학교,축산학,,無,70.0
SID563931,영업·판매·TM,해외영업,,9년 11개월,,"서울,경기,",한밭대학교,영어과,,無,80.0
SID563978,경영·기획·회계·사무,구매·자재사무,,2년 11개월,,"서울,충남,경기",동아대학교,영어영문,,無,80.0
SID563980,재료·화학·섬유·의복,금속·금형·요업·재료·열처리,,6년 5개월,,"전국,,",수원대학교,화학, ,無,60.0
SID564014,IT·게임,웹프로그래머,,20년 4개월,,"서울,경기,해외",성균관대학교,기계공학,JLPT,有,70.0
SID564080,경영·기획·회계·사무,경리·회계,,2년 11개월,,"서울,경기,",세종대학교,호텔관광경영학과,,無,70.0
SID564132,전문·교육·자격,금융·증권·투자,,0개월,,"광주,광주,광주",목포대학교,교육학,,無,80.0
SID564152,경영·기획·회계·사무,사무·총무·법무,,0개월,,"서울,경기,해외",동덕여자대학교,문헌정보,,無,70.0
SID564202,경영·기획·회계·사무,무역·수출입·운송사무,"해외시장개척,해외영업,바이어발굴,바이어상담,무역,러시아어,수출입관리,바이어관리",2년 6개월,정규직,"서울,경기,러시아",수원대학교,러시아학,기타,有,90.0
SID564291,경영·기획·회계·사무,경리·회계,,3년 0개월,,"서울,서울,",한림대학교,재무금융학,,無,
SID564329,영업·판매·TM,해외영업,,0개월,,"서울,경기,대전",한밭대학교,영어과,TOEIC,有,80.0
SID564426,경영·기획·회계·사무,무역·수출입·운송사무,,2년 2개월,,"서울,서울,",목포대학교,컴퓨터공학,,有,70.0
SID564435,건설·기계·전기·전자,기계·기계설계·기계설비,,6년 5개월,,"충남,경남,해외",동의대학교,전산통계,,有,80.0
SID564495,경영·기획·회계·사무,구매·자재사무,,1년 6개월,,"서울,경기,",선문대학교,식품과학,,有,70.0
SID564523,경영·기획·회계·사무,경리·회계,,5년 1개월,정규직,"서울,경기,",수원대학교,회계학,,無,80.0
SID564537,재료·화학·섬유·의복,섬유·의복,"상품기획,머천다이저,바잉MD",25년 6개월,,"서울,인천,경기",서울여자대학교,의류학,G-TELP,有,70.0
SID56462,경영·기획·회계·사무,생산관리·품질관리·품질보증,생산관리,0개월,,"충남,대전,서울",선문대학교,재료공학과,,有,80.0
