ID,Salary
SID547613,3300
SID547650,1900
SID547748,2700
SID547760,5250
SID547850,3700
SID547859,2700
SID547865,1900
SID547874,1500
SID547888,1500
SID547970,2300
SID547977,2300
SID548038,2300
SID548047,2900
SID548079,2900
SID548131,1900
SID548135,3700
SID548145,2300
SID548154,3300
SID548163,2900
SID548199,2300
SID548247,1900
SID548393,3500
SID54850,2900
SID548530,1100
SID548603,2700
SID548672,1700
SID548677,1700
SID548724,2900
SID548809,2300
SID548976,1700
SID549020,1900
SID549144,2900
SID549244,2700
SID549298,5250
SID549304,2900
SID549352,4100
SID549386,1900
SID549389,3700
SID549445,4500
SID549452,4100
SID549510,3500
SID549520,2700
SID549542,2300
SID549562,7500
SID549592,5250
SID549608,3900
SID549709,1900
SID549726,2100
SID549767,4500
SID549843,2100
SID549934,1500
SID550297,2100
SID550498,5250
SID550525,2100
SID550532,1900
SID550544,1700
SID550563,1500
SID550577,2500
SID550629,2500
SID550644,1900
SID550645,2500
SID550692,2700
SID550755,1500
SID550821,2500
SID550938,2900
SID550986,7500
SID551002,2500
SID551016,2300
SID551097,2100
SID551144,1500
SID551202,2700
SID551247,3300
SID55133,2900
SID551362,3900
SID551414,2300
SID551429,2300
SID551471,2700
SID551556,2700
SID551560,2300
SID551564,1100
SID551629,1900
SID551659,1900
SID551671,2900
SID551758,2500
SID551766,2700
SID551877,1700
SID551932,1500
SID552146,3100
SID552148,3500
SID552420,3100
SID552462,1700
SID552490,3100
SID552546,1300
SID552553,1500
SID552582,2300
SID552608,3500
SID552738,3700
SID552762,1500
SID552770,1500
SID552823,2900
SID552903,1300
SID553047,1900
SID553141,5750
SID553201,1900
SID553256,1700
SID553298,2300
SID553303,3700
SID553319,3100
SID553327,3100
SID553369,1500
SID553441,1900
SID553511,2300
SID553523,1900
SID553525,3300
SID553586,1300
SID553591,3900
SID55361,1900
SID553697,1900
SID553738,2900
SID553756,2100
SID553794,5250
SID553906,1700
SID553926,2300
SID553934,2100
SID553962,2300
SID554068,2500
SID554110,2500
SID554111,2100
SID554118,2700
SID554125,2300
SID554127,3100
SID554215,4100
SID554218,4100
SID554221,1700
SID554242,1700
SID554283,5750
SID554302,1700
SID554475,1500
SID554545,1900
SID554566,1700
SID554665,3900
SID554673,2500
SID554676,3500
SID554679,3300
SID554714,3300
SID554740,3100
SID554796,1900
SID554836,1900
SID554943,2700
SID554985,2300
SID555001,2100
SID555131,2500
SID555203,2500
SID555212,3900
SID555269,2900
SID555309,3300
SID555318,2300
SID555360,1500
SID555482,2100
SID555497,1500
SID555509,1900
SID555511,2700
SID555632,3100
SID5557,1500
SID555926,2700
SID555946,3300
SID555951,3500
SID555998,5250
SID55603,3900
SID556036,4100
SID556062,2500
SID556136,2100
SID556140,1500
SID556147,1900
SID556247,3100
SID556327,2500
SID556331,2300
SID556393,1900
SID55640,1300
SID556411,2700
SID556419,2100
SID556484,1900
SID556495,2300
SID556590,2300
SID556647,2500
SID556671,5750
SID556679,2100
SID556713,1300
SID556773,1700
SID556785,2900
SID55679,2500
SID556828,2900
SID556839,2500
SID556847,2500
SID556852,2700
SID556872,2300
SID556882,2300
SID556900,6250
SID556982,2500
SID556989,7500
SID557003,3500
SID557009,1900
SID557059,1700
SID557106,1500
SID557180,1300
SID557253,2100
SID557329,1700
SID557347,2500
SID557350,3500
SID55740,2900
SID557433,4900
SID557454,1700
SID557461,3500
SID557474,2900
SID557526,2100
SID557577,1500
SID557605,1900
SID557653,7500
SID557674,1500
SID557718,3700
SID557857,1900
SID558005,1900
SID558044,4900
SID558045,5750
SID558067,4300
SID558120,4100
SID558169,1300
SID558188,2100
SID558215,2300
SID558227,5250
SID558233,2300
SID558237,3900
SID558325,2500
SID558388,3100
SID558454,1900
SID558455,2300
SID558581,2100
SID558582,2900
SID558620,2100
SID558754,2100
SID558801,3500
SID558835,2300
SID558943,2500
SID558973,1700
SID558975,2900
SID559050,2300
SID559080,3300
SID559143,2300
SID559162,2100
SID55922,1500
SID559230,2900
SID559257,2500
SID559313,3100
SID559324,2100
SID559393,1500
SID559511,1900
SID559579,1900
SID559595,2500
SID559699,1900
SID559795,4500
SID559812,2700
SID559988,2700
SID560031,1900
SID560098,4900
SID560099,1700
SID560141,1500
SID560158,4700
SID560364,3500
SID560428,3100
SID560500,2500
SID560524,4900
SID560549,5750
SID560588,3700
SID560695,2100
SID560737,2100
SID560802,2100
SID560837,2300
SID560869,3300
SID560889,3900
SID560902,1500
SID560932,3500
SID560996,2100
SID561064,2900
SID561163,2500
SID561209,1900
SID561385,3300
SID561415,1700
SID561433,2300
SID56144,3300
SID561483,2100
SID561490,2900
SID561523,2100
SID561541,3900
SID561543,1900
SID561587,3700
SID561668,2300
SID561802,2100
SID561983,3300
SID562043,1700
SID56221,2300
SID562240,3100
SID562260,1900
SID562362,2700
SID562419,1900
SID562443,2300
SID562463,1900
SID562484,2100
SID562503,1900
SID562547,3700
SID562557,1900
SID562747,2300
SID562762,4900
SID562878,2100
SID562935,1700
SID563137,1900
SID563211,2900
SID563228,4100
SID563289,5750
SID563378,4500
SID563436,1900
SID563520,1700
SID563539,1900
SID563713,1700
SID563856,2500
SID563931,3300
SID563978,2500
SID563980,3500
SID564014,2900
SID564080,2300
SID564132,3100
SID564152,1500
SID564202,2700
SID564291,1900
SID564329,1900
SID564426,1700
SID564435,3100
SID564495,1900
SID564523,3300
SID564537,1900
SID56462,1900
SID564712,1900
SID564715,2300
SID564724,2500
SID564760,3700
SID564817,1300
SID564870,1900
SID564877,2300
SID564883,2300
SID564898,1500
SID564902,3100
SID564904,4300
SID564985,3100
SID565039,1900
SID565117,2500
SID565119,1900
SID565123,2500
SID565196,3500
SID565199,3100
SID565225,3100
SID565236,1700
SID565293,3100
SID565424,1900
SID565549,2900
SID565563,1500
SID565572,3300
SID565576,1900
SID56559,1300
SID565636,2100
SID565639,2900
SID565651,2300
SID565681,1900
SID565705,3300
SID565711,2300
SID565723,3700
SID565741,1900
SID565746,3100
SID565787,1500
SID56581,2100
SID565852,1900
SID565888,2900
SID565921,2100
SID56596,2500
SID565969,3300
SID565982,3300
SID566010,1900
SID566077,3100
SID566160,3100
SID566199,1700
SID566201,1700
SID566221,6250
SID566441,1500
SID566452,5750
SID566488,3100
SID566541,1700
SID566547,2100
SID566548,2100
SID56660,1700
SID566619,2300
SID566672,1900
SID566679,1900
SID566704,2700
SID566736,1900
SID56677,2300
SID566862,3500
SID566889,2100
SID566934,4100
SID566975,1300
SID567178,3300
SID567194,1700
SID567267,1500
SID567307,1900
SID567341,3500
SID567380,5750
SID567445,2100
SID567487,3100
SID567575,2300
SID56758,1900
SID567637,3500
SID567648,3100
SID567668,3100
SID567671,2700
SID567691,8500
SID567735,2300
SID56784,1900
SID567852,2300
SID567945,4500
SID568072,3900
SID568074,1700
SID568076,1900
SID568100,2500
SID568195,3300
SID568200,6250
SID568240,1300
SID568263,2300
SID568328,2700
SID568348,3100
SID568386,1900
SID568496,1900
SID568559,1300
SID568607,2100
SID568688,3300
SID568689,2100
SID568743,2300
SID568772,2900
SID568808,3700
SID568874,3500
SID568918,3500
SID569002,2300
SID569107,2500
SID569143,3900
SID569305,2100
SID569354,3700
SID569407,5250
SID569447,3700
SID569485,2100
SID569512,2500
SID569528,3100
SID569540,2300
SID569621,3500
SID569651,3300
SID56968,2500
SID569683,2900
SID569812,3500
SID569868,3700
SID569885,2300
SID569920,3900
SID569973,2100
SID569975,2100
SID569981,2900
SID570049,1900
SID57010,2300
SID570103,2500
SID570123,2100
SID570306,2100
SID570321,3100
SID57050,2500
SID570611,3500
SID570628,2900
SID570663,3700
SID5707,4100
SID570712,2500
SID570747,1900
SID570760,2700
SID570821,2500
SID570846,2700
SID570849,2500
SID57085,1700
SID570867,1900
SID57087,1900
SID570957,5750
SID571031,1500
SID571109,4500
SID571139,2700
SID571143,2300
SID571173,2100
SID571177,2100
SID571186,1700
SID571212,2100
SID571263,7500
SID571271,2100
SID571304,5250
SID571314,1900
SID571331,2300
SID571346,2300
SID571348,3500
SID571406,2300
SID571516,2900
SID571533,2300
SID571559,3700
SID571561,3300
SID571683,2500
SID571730,1700
SID571767,2300
SID571779,1700
SID571896,3500
SID571935,2900
SID572014,2700
SID572115,1500
SID572141,1900
SID572145,4700
SID572180,2100
SID572195,3100
SID572239,3300
SID572241,2700
SID572254,1300
SID572319,2500
SID572365,1900
SID572386,2100
SID572437,5250
SID572469,2500
SID572551,2100
SID572641,2900
SID572643,2100
SID572658,1900
SID572693,4500
SID572742,1900
SID572748,1900
SID572762,2300
SID572777,3300
SID57280,3100
SID572813,4100
SID572859,3300
SID572901,4900
SID572931,4900
SID572955,2900
SID57298,2500
SID573014,3300
SID573019,2100
SID573021,4500
SID573107,2100
SID573112,2900
SID573121,3500
SID573170,3500
SID573193,2700
SID573197,3300
SID573214,2300
SID573262,1700
SID573357,2700
SID573375,1900
SID573378,2700
SID57345,5250
SID573573,1500
SID5738,3300
SID574023,3300
SID574027,2500
SID574075,2500
SID574129,2700
SID574157,3900
SID574199,2900
SID574213,2300
SID574228,2100
SID574286,1900
SID574438,2100
SID574475,3300
SID574489,3100
SID574668,2100
SID574698,2300
SID574774,2100
SID574791,1500
SID574827,2300
SID574867,2500
SID574886,2100
SID574920,2300
SID57494,1900
SID575026,2300
SID57505,2500
SID575097,1700
SID57515,2500
SID57519,3500
SID575247,1900
SID575248,1900
SID575264,2500
SID575286,1700
SID575318,2700
SID575377,2500
SID575378,2900
SID575453,4100
SID575487,1900
SID575492,4900
SID575563,2700
SID575579,2100
SID575625,3300
SID575665,7500
SID575756,2500
SID575803,2900
SID575842,2300
SID575848,3300
SID575879,1300
SID575908,2900
SID575912,5250
SID575931,3100
SID575945,1700
SID575947,1900
SID575980,3300
SID575993,3500
SID576048,4500
SID576084,2700
SID576140,2700
SID5762,3100
SID576211,3300
SID576269,6250
SID576290,3500
SID576352,1900
SID576367,1300
SID576476,2500
SID576499,4500
SID576539,3900
SID576701,1700
SID577057,2700
SID577077,3300
SID577094,1900
SID577099,2100
SID57713,2300
SID577232,4900
SID577275,7500
SID577351,1900
SID577362,1500
SID577367,2700
SID577431,4700
SID577489,3900
SID57749,1700
SID577506,2100
SID577511,1900
SID57754,2100
SID577661,1700
SID577692,3300
SID577749,3700
SID577831,2900
SID577876,3900
SID577929,3900
SID577932,2900
SID577952,2500
SID578007,5250
SID578073,3300
SID578113,3100
SID578119,1700
SID578137,3700
SID578192,1900
SID578211,3300
SID578244,3700
SID578251,2300
SID578311,1900
SID57832,1500
SID578336,2100
SID578431,3500
SID578444,2700
SID57847,1500
SID578573,2500
SID578583,2500
SID578586,4900
SID578614,3700
SID578625,2900
SID578781,1900
SID578802,4100
SID578821,4100
SID578877,3300
SID578881,2100
SID578899,1900
SID578937,2700
SID578960,2100
SID579122,1900
SID579144,3700
SID579167,3100
SID579196,2700
SID579251,5250
SID579262,2700
SID579405,2100
SID579418,2100
SID579435,1500
SID579451,3300
SID579589,1700
SID579622,4500
SID579642,5250
SID579735,4300
SID579766,5250
SID579821,4700
SID579826,4500
SID579827,3900
SID579828,1900
SID579877,2100
SID579889,3500
SID579892,3500
SID57994,2100
SID579942,1900
SID579959,1900
SID579991,1700
SID579998,2500
SID580220,2300
SID580447,3500
SID580459,1900
SID580496,2700
SID580571,3300
SID580614,2900
SID580700,2500
SID58078,2100
SID580806,2100
SID580833,2700
SID580886,2300
SID580931,3100
SID580971,2100
SID581004,3300
SID581022,3300
SID581093,1700
SID581173,1900
SID581214,2900
SID581241,2300
SID581243,7500
SID581358,2900
SID581388,2100
SID581393,3300
SID581473,1500
SID581490,1700
SID581699,4500
SID581761,1500
SID581768,2900
SID581788,2500
SID581816,3100
SID581950,4500
SID581997,2300
SID58200,3100
SID582114,3100
SID582185,2100
SID58226,2100
SID582333,2300
SID582371,2100
SID582373,1900
SID582469,2500
SID582589,2300
SID582593,1900
SID582638,2300
SID582778,2100
SID5828,3100
SID582820,2700
SID582845,4100
SID582846,7500
SID582906,3900
SID582912,2100
SID582931,2100
SID582974,2100
SID582984,3300
SID583012,1700
SID583032,3500
SID583046,2100
SID583102,2500
SID583175,2100
SID583187,2500
SID583217,3700
SID583323,1900
SID583356,2300
SID583411,2700
SID583446,3700
SID583499,1900
SID583509,5250
SID583512,1900
SID583570,2900
SID583597,2500
SID58360,2300
SID583619,2700
SID583638,5250
SID583654,3500
SID583803,1700
SID58387,2100
SID583872,2900
SID583944,1900
SID584004,3700
SID584099,7500
SID584124,4100
SID584187,2100
SID584213,2100
SID584346,1900
SID584350,5750
SID58436,1900
SID584438,1500
SID584498,3100
SID584507,2700
SID584512,2700
SID58452,2300
SID584557,2700
SID584571,4100
SID584620,2500
SID584623,1300
SID584728,1500
SID584733,2100
SID584809,2300
SID584840,1700
SID585032,1700
SID585066,3100
SID585098,1700
SID585183,3100
SID585216,1900
SID585275,3100
SID585302,2500
SID585443,4900
SID585456,1700
SID585509,1900
SID585520,2100
SID585521,2500
SID585552,5750
SID58560,4900
SID585631,2500
SID585809,2300
SID585818,2300
SID585944,2300
SID585988,2500
SID586001,2500
SID586085,2500
SID586087,2700
SID586098,3700
SID586110,3900
SID586207,2900
SID58624,2900
SID586242,3100
SID586271,2300
SID586281,2900
SID586289,2100
SID586355,1700
SID586398,3300
SID586435,3300
SID586444,4900
SID586468,2100
SID586572,1500
SID58661,2300
SID586628,2500
SID586652,3700
SID586665,3100
SID586700,2900
SID586835,2900
SID586921,2500
SID587,3100
SID5870,1300
SID587008,1900
SID587057,1900
SID587068,3100
SID587096,2100
SID587142,3100
SID587175,3900
SID587176,3100
SID587254,1900
SID587316,2500
SID587420,2100
SID587474,3100
SID58755,1700
SID587582,2100
SID587584,3700
SID587591,2700
SID587664,2900
SID587693,1900
SID587701,2900
SID587719,2700
SID587736,2500
SID587810,2100
SID587979,1500
SID588062,2300
SID588071,2500
SID588218,2900
SID588237,2700
SID588248,1900
SID588333,1900
SID588359,2300
SID588379,2500
SID588467,2700
SID588481,3300
SID588483,3300
SID588491,2500
SID588503,4500
SID588537,3500
SID588584,2100
SID588644,1700
SID588678,2300
SID588754,2700
SID588784,3500
SID588861,2900
SID588898,2500
SID588910,3500
SID588928,1300
SID589007,3900
SID589035,3300
SID589101,1500
SID589114,3300
SID58932,2900
SID589485,3300
SID589490,4700
SID589523,1900
SID589613,1300
SID589643,2100
SID589664,2900
SID58968,1900
SID589844,3500
SID589905,4300
SID589941,2500
SID590074,6250
SID590122,1300
SID590160,2900
SID590256,2900
SID590257,1700
SID590260,3700
SID590262,1900
SID590295,1900
SID590300,2500
SID590342,2700
SID590359,1700
SID590366,2900
SID590368,3700
SID590408,1900
SID590437,2300
SID590449,1900
SID590525,2700
SID590575,2100
SID590605,2300
SID590607,1900
SID590644,1500
SID590658,1500
SID590691,2500
SID590717,2100
SID590727,3900
SID590805,3900
SID590873,2700
SID590920,3500
SID590927,3100
SID590962,1300
SID591013,2100
SID591038,2700
SID591050,2500
SID591072,2900
SID591101,2100
SID59121,2300
SID591272,1500
SID591379,2900
SID5914,3500
SID591403,2500
SID59143,2900
SID591459,2100
SID591478,5250
SID591500,6250
SID591541,2300
SID59155,1500
SID591579,2900
SID591606,3700
SID591609,2100
SID591662,3700
SID591693,1900
SID591701,1100
SID59174,4500
SID591777,5250
SID591829,3300
SID591852,2100
SID59193,1900
SID59199,3500
SID59202,3100
SID59203,2500
SID592041,3100
SID592107,3500
SID59213,1900
SID592148,1900
SID592165,3100
SID592237,4700
SID592245,1500
SID592267,4700
SID592282,2500
SID592407,2300
SID592514,2500
SID592604,3700
SID592617,2900
SID592710,2700
SID592717,2100
SID592804,1300
SID592825,8500
SID592877,1700
SID592905,4100
SID592930,2100
SID592944,1100
SID592969,1700
SID593036,7500
SID593048,1700
SID593099,1500
SID593299,5250
SID593328,1700
SID593342,2500
SID593394,5750
SID5934,2300
SID593417,2500
SID593427,2700
SID593471,1700
SID593623,2300
SID593634,3700
SID593746,3300
SID593770,3300
SID593793,1900
SID593841,1900
SID593856,1900
SID593972,2300
SID594016,1500
SID594027,1900
SID594081,5750
SID594115,2700
SID594142,3900
SID59416,3500
SID594166,2700
SID594171,3900
SID594184,3900
SID594273,2900
SID594289,1700
SID594293,5250
SID594443,2300
SID594477,1500
SID594591,1500
SID594648,2300
SID594681,2500
SID59470,2500
SID594741,2100
SID594761,1900
SID594766,2100
SID594810,1100
SID594847,7500
SID594861,3900
SID594959,1700
SID594975,3100
SID595080,1900
SID595093,1300
SID595095,2300
SID595208,3300
SID595228,3100
SID595234,3300
SID595268,2900
SID595423,4700
SID595428,1500
SID595479,2700
SID595550,4900
SID595553,1900
SID595562,2900
SID595588,4300
SID595679,1100
SID595698,2500
SID595708,2900
SID595722,3100
SID595803,2500
SID595834,2900
SID595997,3700
SID596032,6250
SID596036,3500
SID596047,2100
SID596098,1900
SID596188,3900
SID596221,3900
SID596326,3900
SID596376,7500
SID596384,1900
SID596385,5750
SID596459,1500
SID59647,2700
SID596485,3900
SID596620,1100
SID59672,2700
SID596747,5250
SID596788,1500
SID596789,2100
SID596842,7500
SID596927,2500
